CleanTweets,label
lion jelek banget layan astaga,negatif
loh memang tidak komplain belum datang paket hari minggu tanya whatsapp tanya alamat lengkap aku sicepat memang begitu alamat paket tidak salah memang belum antar mesti tanya ulang,negatif
lupa ganti ekspedisi pakai anteraja sesak,negatif
maaf hari tidak pakai lagi kirim hari esok hari jual ulang tidak boleh pakai jne,negatif
maaf kecewa sudah begitu antar akhir sampai pesan pribadi sudah tulis jarak sicepat rumah hai meter kadang gagal kirim kirim esok sampai malam sekali begitu pesan pribadi,negatif
maaf not maaf layan tik kecewa ekspedisi lain oke saja layan balik lagi mau beli barang jangan pakai tik ya,negatif
macet bekas kirim tanggal sampai belum sampai,negatif
macet cimahi sampai hari aduh lanjut paket nya sampai kah,negatif
macet hubung surabaya tanggal butuh banget barang,negatif
macet sudah hari cimahi sudah tanggal,negatif
mah kapok pakai lama sekali tidak aman ku doa moga jne mau tanggung jawab ya kak,negatif
mah kecewa banget tidak sekali kali jne paket kotak nya datang sudah sobek lama sekali sampai nya buat kecewa tidak lagi deh pakai jne terus,negatif
mah mah jnt sicepat burak lama,negatif
main bang gosend hindar dulu,negatif
makan lebih aman kirim pakai kak jangan harap banyak pakai jne,negatif
maksud ya gagal kirim pas sudah sampai tangan kurir kemarin sudah tunda gagal kirim masalah operasional tunda lagi,negatif
maksud ya paket tidak sampai,negatif
malam status sudah bawa lokasi sampai tidak sampai anjing,negatif
malas jne ah layan nya jelek,negatif
malas sudah bawa kurir jam jam tutup toko tidak datang memang paket nya register hari sudah bawa lagi bawa mesti tunda sampai besok lagi si jam loh memang hujan sudah redah jam an aduh,negatif
maling kedok jasa kirim grup jual shopee banyak hilang barang barang rusak bukti tertawa paket hari tidak sampai jabodetabek parah benar maling kedok jasa kirim,negatif
mana belum telepon proses tidak jelas jangan gantung paket mau ganti saja,negatif
mana bisa percaya tidak tindak oknum orang pasti tidak percaya,negatif
mana pakai jne loh tolong segera,negatif
mana pakai layan baik hari langsung sampai bukti belum sampai tangerang tangerang loh mohon bantu coba,negatif
mana paket belum kirim tinggal antar kurir doang lambat banget layan,negatif
mantap paket hilang,negatif
mantap tidak barang gawat ya mana jual tidak mau tanggung jawab komplain tidak maju telepon sampai saja sudah aju dana eh tidak mah kena sial,negatif
marah,negatif
marah banget si sudah minggu paket belum datang jelas administrator,negatif
masalah berapa harga makan nya rasa makan sudah lanjur rusak sudah lama masalah jawab nya nya milik hilang tidak kabar nya tidak tanggung jawab sekali jne,negatif
masalah nomor resi belum ambil status nya paket belum ambil kurir tidak datang ambil paket nya parah banget,negatif
masalah paket pakai sicepat halu,negatif
masalah sicepat kait paket kosong tidak langsung segera ganti keren banget toko tidak lagi aktif kirim jne tidak banget layan,negatif
mau ambil gerai saja,negatif
mau bilang rugi jebak tanda kutip paksa pilih ekspedisi ekspedisi sopan tanya lewat pesan langsung usaha lain,negatif
mau bilang tidak benar benar mau tindak lanjut barang sudah sampai belum beli tidak akhir tidak respons tahu detail saja lacak kira kira aneh tidak,negatif
mau cek resi tidak sah administrator,negatif
mau cepat respons jne sudah minggu paket tidak mau sampai hilang,negatif
mau emas buat menang tidak tidak bisa bungkus gelembung lama sekali gara gara sicepat ya allah murka sekali,negatif
mau gosend mahal jnt lambat,negatif
mau jne saja bang,negatif
mau lebaran baju buat lebaran belum sampai,negatif
mau marah banget sicepat allah,negatif
mau nominal belanja jangan pakai ya lihat kurir nya sicepat oke super sekali tidak baru tidak jelas semarang gudang jakarta hari tidak sampai tidak baru resi nya tanya kirim,negatif
mau pakai pasar layan jelek bogor denpasar bisa lebih hari,negatif
mau pindah sicepat saja jnt sebal banget,negatif
mau saja sat kesal sekali kemarin paket lambat datang pakai ekspedisi kapok kapok asli,negatif
mau sih jauh gosend nya mahal,negatif
mau tanya ambil sendiri kantor pos mana mohon alamat kantor pos nya kecewa sekali hari paket tidak sampai tidak pakai sicepat jnt jne kapok pakai pos resi pesan masuk tolong baca,negatif
mau tanya deh ekspedisi jne libur kah paket ku malam tahun baru tidak gerak jarak kota kirim terima jam,negatif
mau tanya memang kurir antar barang barang lempar rumah tidak tahu kurir kaget dengar suara benda lempar rumah paket keluar kurir langsung tancap gas,negatif
mau tanya paket nomor tidak gerak hari senin,negatif
mau tanya paket sudah sampai kota tuju tidak kirim rumah telepon layan langgan tidak bisa ampun sesal jne,negatif
mau tanya resi kirim resi manual resi manual resi resmi jne tanya buat lacak tolak olah resi ada tidak resmi jne terbit resi,negatif
memang begitu kak makan hati ekspedisi barang saja sudah tukar kirim lagi sesat barang orang kali kirim pasti tukar tidak tidak tukar heran pusat belanja saja pakai ekspedisi,negatif
memang bin jnt kadang kesal pakai sicepat saja lanjut,negatif
memang bulan sicepat sudah tidak dulu sudah kali coba sicepat tidak pengaruh bulan gaji tidak proses lama,negatif
memang cepat lambat perhati lebih perhati ekspedisi pesan ekspedisi lain sudah terima sicepat cocok lambat,negatif
memang emosi banget kak gila waktu hubung shopee saja kak waktu shopee lebih sicepat ya bulan,negatif
memang halu ekspedisi sayang gratis ongkos kirim tokopedia tidak bisa pilih ekspedisi barang sudah sampai bogor mau kirim lagi jakarta halu sumpah,negatif
memang jelek banget jne,negatif
memang jne begitu beli sepatu saja sudah sobek kertas buat bungkus paket sudah sampai lama tulis sudah terima dulu orang rumah tidak terima eh pas sampai emas nya sudah sobek,negatif
memang jne omong kosong kena bintang beli paket lama tidak baru buat orang kecewa provinsi parah,negatif
memang juara gagal ambil alas paket belum konfirmasi kirim tidak kurir datang,negatif
memang kakak mana rumah diri diri sih kak banyak keluh sicepat memang benar benar macet,negatif
memang kurir tidak jelas ya kurir jne sudah jelas tulis alamat suruh ambil sendiri alas alamat tidak lengkap kurir lain tidak,negatif
memang lama kali pakai sicepat hari pakai shopee express minggu lebih mau,negatif
memang lama tahu sebal enak sicepat,negatif
memang masalah banget deh jakarta timur paket tanggal macet,negatif
memang masalah sih antar saja kirim paket malang sampai minggu lebih sudah begitu putar dulu diri surabaya baru malang,negatif
memang rusak sicepat yogyakarta sleman hari belum sampai,negatif
memang si kemarin paket pakai jne penyok shopee lazada lazada rapuh sekali begitu untung si tidak,negatif
memang sistem ambil buat lama kakak pertama kali coba jnt hari tiga baru ambil bolak balik telepon langgan kesal banget kapok gosend saja dekat rumah,negatif
memang sudah sop lempar paket kirim ketuk pintu paket sampai rusak situ mau ganti mau lagak bodoh,negatif
memang tahi tidak jera nya tidak gaji nya sampai paket orang mau nya,negatif
memang tidak cocok jne kali pakai jasa tidak puas,negatif
memang ya jne lambat sekali ribet malas lebih sering pakai jnt bayar tempat biar,negatif
menang sih banget memang tidak mau tanggung jawab aduh jne tidak ya,negatif
pesan barang datang datang sudah bolong bungkus nya ya sicepat doa saja deh moga selamat rezeki nya lancar biar tidak suka ambil orang lagi,negatif
pesan terima lambat hari agustus sabtu sudah tanya ninja express surabaya hari tanya lagi ninja express posisi barang surabaya mau pakai kerja,negatif
migrain ibu lama urus masalah paket doang,negatif
minggu kemarin paket tidak gerak cimahi sampai hari hari baru kirim paket parah memang,negatif
minggu tidak kabar mana paket,negatif
misi administrator tolong paket sicepat halu nomor resi sudah tanggal situ situ saja tidak gerak butuh banget tanggal,negatif
moga jangan sampai pakai kurir lagi,negatif
moga jne trucking tidak buat kapok anteraja nya pas lebaran,negatif
moga nya baik saja baru dengar lumayan banyak hilang pas pakai kirim sicepat,negatif
mohon administrator akses sicepat kait segera tindak lanjut barang penting jangan sampai ulang lagi kak sudah kali pakai sicepat lambat tidak sesuai nama parah,negatif
mohon bantu cek pesan langsung ya layan langgan whatsapp tidak solusional kurir tidak solusional pesan langsung tidak respons tolong ya,negatif
mohon baru resi sampai mana kemarin tidak baru apa aduh,negatif
mohon cek paket sudah hari lacak status tidak ubah,negatif
mohon cek pesan langsung facebook langgan peduli jne layan lambat,negatif
mohon cek pesan langsung kirim sudah minggu tidak jalan payah jne,negatif
mohon informasi resi paket tidak sampai,negatif
mohon informasi resi status kirim belum baru tanggal mohon status baru paket mana,negatif
mohon jawab jne barang terima pecah terima kasih,negatif
mohon kirim paket drop sicepat tanggal juni sampai macet tidak jalan cek komplain lain kait kendala kirim tanggal juni rusak cek pesan langsung administrator,negatif
mohon selesai baik estimasi saja hari tangerang kurang performa,negatif
muak kali jnt ekspedisi tidak jelas,negatif
murah hari sampai mesti hubung terima aktif pasif parah sih tidak rekomendasi lagi jasa,negatif
musnah saja jne kurir sesat telepon tidak bisa lagi,negatif
naik pitam ya poster susah dapat mesti benar tunggu nya lama suruh abang jne nya korea cepat kesal banget,negatif
nama doang sicepat jne,negatif
nama doang sicepat sampai lambat,negatif
nama ninja tidak cepat naik jakarta solo hari doang gila,negatif
nama saja cepat kirim sudah hari bekas jakarta doang,negatif
nama saja mau sampai kapok pakai saja,negatif
nama saja sicepat kurir lama,negatif
nama sicepat tidak cepat lelah deh tunggu paket tidak datang,negatif
nasib buruk paket kirim jne azab diam diam co,negatif
nasib jalan beli sesat mana ya kurir,negatif
nasib sicepat lambat ya,negatif
nasib tanggal tidak orang lain kirim batam sudah sampai loh pakai jnt hari jne batam sih suram banget kapok,negatif
nasib ya tanggal tidak gerak,negatif
niat buat layan ambil tidak sih orang tunggu loh sampai pulang kantor lebih cepat tidak bisa tidak usah buat layan ambil,negatif
ninja express burik alias sial sesal hai,negatif
ninja express lama sekali sudah malam tidak gerak,negatif
ninja express tidak express,negatif
ninja express tidak express berat nama,negatif
nomor aktif kurir nomor mana tinggal telepon kurir selesai urus masalah saja tele sampai hari habis waktu,negatif
nomor kurir jne kalah jnt kurir jne tidak tanggung jawab konsumen jne rugi hilang konsumen kurir pecat saja ganti profesional,negatif
nomor resi hari jakarta tidak sampai sampai kurir jalan kaki naik deh,negatif
nomor resi kak barang saja tidak ambil kurir,negatif
nomor resi kantor waru masalah paket tidak sampai sampai status sudah kirim kurir kantor waru banyak keluh mohon baik administrator lebih paket urus sudah lama begitu,negatif
nomor resi lama sekali sudah tanggal ya lambat sekali kerja,negatif
nomor resi minggu barang tidak sampai coba telusur kirim pakai trucking bayar reguler mahal kirim pakai trucking kapok sudah pakai jne jne moga langgan tidak kabur layan,negatif
nomor resi mohon bantu tidak bisa pakai jne saja reguler tidak bisa lacak,negatif
nomor resi nya estimasi sendiri nya april sampai paket belum sampai antar pagi eh malam ya balik gudang besok siang status antar malam balik lagi gudang begitu ya sampai kesal,negatif
nomor resi paket belum terima cek resi sudah kirim buat kecewa deh sicepat,negatif
nomor resi sudah terima nama teman tidak kenal tidak hubung mohon,negatif
nomor resi tanggal september henti nomor resi tanggal september henti administrator mau komplain whatsapp whatsapp anteraja rusak nomor resi tidak sah,negatif
nomor resi ya sampai estimasi akhir hari lama sekali kirim tidak sesuai estimasi janji,negatif
nomor tolong kasih nasib langgan sudah kejar tanya shopee express lempar tolong sudah hari terima kasih,negatif
nomor ya biar tidak tanya lagi tolong janji kirim barang langgan hari loh jangan buat usaha ganggu,negatif
normal paket kemarin belum kirim jne beban,negatif
nya sicepat lambat,negatif
oalah paket bawa sicepat banget,negatif
oh begitu ya bodoh tidak sicepat ya jnt pertama anteraja aneh banget gagal melulu,negatif
oke begitu tidak boikot tidak pakai jasa jne saja teman,negatif
oke besok kirim paket pantang pakai lagi anti aroma kadal,negatif
oke bisa kirim cepat bisa kirim aman lain guna sicepat barang sampai hancur pecah tolong pesan langsung ya,negatif
oke kak tolong cepat ambil ya sudah tunggu hari loh paket sudah kemarin status barang not,negatif
oke terima kasih respons tolong tingkat lagi kerja jaga laden situs baru akhir cek paket tidak gerak sekali,negatif
oke tidak mau pakai lagi begitu jnt lebih bagus cepat,negatif
omong kosong jam hubung tidak balas jam niat tidak sih layan langgan,negatif
omong omong barang antar pakai kurir sudah minggu lebih status antar kurir rumah sampai tidak sampai pesan barang kota tidak kota telepon layan langgan tidak bisa whatsapp respons tidak jelas,negatif
omong omong buat kirim paket berat kg saran jangan pakai jne deh barang jelek sekali,negatif
omong omong paket mana ya sudah hari belum sampai,negatif
ongkos sicepat nya kg sistem shopee salah cantum shopee hutang sicepat potong dana hm bisa bisa,negatif
orang stres cinta stres jne astaga,negatif
padu mantap rugi langgan,negatif
pagi administrator lanjut paket sudah kirim detail pesan langsung kemarin belum respons kemarin sudah aju keluh email whatsapp tidak tanggap,negatif
pagi kak mohon informasi nya resi status nya tunda kirim ya kirim tidak konfirmasi jne tolong jelas ya kak barang mau pakai segera terima kasih,negatif
pagi komplain tidak tingkat lagi bicara orang tidak dengar sia tidak hilang simpan paket gudang hari bangsat sekali ekspedisi lain komplain begitu minimal gerak paket,negatif
pagi pagi kesal jne ingat paket pakai lama sekali sampai aduh tempat pakai jnt reguler hari sudah sampai tempat kirim lebih jauh,negatif
pagi pikir paket sudah macet hari anteraja cimahi,negatif
pakai ekspedisi anteraja mesti masalah sial melulu sudah dulu pertama kali pakai anteraja kirim rumah orang jauh sudah tunggu tarik oper jakarta utara jakarta timur tidak jelas banget jakarta surabaya hari,negatif
pakai ekspedisi belah hari sudah sampai sudah tanggung jawab,negatif
pakai ekspedisi nasib baca paragraf kalimat hibur omong kosong situs nya rasa mual ekspedisi lain hari sampai sudah hari awal tidak estimasi tera aplikasi,negatif
pakai ekspedisi sicepat halu memang ya minggu lebih barang tidak sampai kirim surabaya surabaya langsung mampir jakarta dulu mentok situ tanggal agustus tidak mana lagi hai halo,negatif
pakai jasa sicepat sampai barang tabung poster tengah bisa bolong begitu bahan lumayan keras tabung karton begitu,negatif
pakai jne gara gara satu pagi beban lama eh saja lama,negatif
pakai jne mesti lambat sekali,negatif
pakai jne percaya nama besar balas kecewa tolong hak ku sendiri pakai jne bayar lebih biar paket hari sampai hari jelas hari paket ku nyata hilang,negatif
pakai jne saja bang jnt memang kecewa pegawai banyak tidak jelas,negatif
pakai jne sih tidak layak saja pakai jne tidak sih,negatif
pakai jnt lambat sih ganti jne saja,negatif
pakai jnt saja sicepat sekali tidak rekomendasi notifikasi posisi barang pakai sicepat tidak gerak,negatif
pakai kurir lain saja percaya sudah banyak rugi jne banyak kurir lambat mau ganti kurir,negatif
pakai ninja express memang jelek layan barang lambat sampai minggu kesal,negatif
pakai paket baik sampai tanggal sampai belum sampai ya,negatif
pakai sampai hari kesal sekali tidak kaya sicepat mana dengar kabar paket teman hilang hancur sudah,negatif
pakai shopee express hari jawa kalimantan hari memang hubung transit begitu kemarin baru sampai pas email nya kapok,negatif
pakai shopee express lama sekali ganti jnt tidak jne sudah periksa pesan waktu mau ganti eh toko tidak pilih shopee express,negatif
pakai shopee express standar sekali ya tunggu sampai coba pakai jnt pasti lama hari,negatif
pakai sicepat barang sesat kota belah mana barang mahal lagi,negatif
pakai sicepat halu lama sekali tidak jalan,negatif
pakai sicepat jakarta utara jakarta selatan hari,negatif
pakai sicepat kirim pakai si lambat,negatif
pakai sicepat lama lewat tanggal estimasi,negatif
pakai sicepat lambat,negatif
pakai sicepat lambat sekali ya hari doang jakarta status sudah hari,negatif
pakai sicepat status gagal ambil sudah belanja toko beda mau salah toko,negatif
pakai sicepat tidak sampai,negatif
paket administrator sampai tidak kirim kirim hari hari bayar paket,negatif
paket ajak keliling dunia dulu kah,negatif
paket ambil sampai paket sesat sicepat memang mantap banget deh,negatif
paket antar lokasi pagi sampai jam belum sampai jalan kaki,negatif
paket anteraja ambil pagi sampai ons proses,negatif
paket belum sampai kembali lagi sudah sampai labuh ratu tinggal rumah lagi balik lagi,negatif
paket belum sampai notifikasi tidak jalan kemarin bisa tolong cek,negatif
paket belum sampai pakai jne kirim tanggal april hari tanggal sudah sampai ya nomor resi,negatif
paket belum sampai tidak becus,negatif
paket belum sampai ya sudah hari lewat batas estimasi status paket bolak balik gudang sortir jakarta timur jakarta barat administrator paket hilang kadang kadang tidak jelas,negatif
paket belum terima status sudah selesai,negatif
paket datang buka ya memang sop ekspedisi intip paket sudah kali paket datang kemas rusak,negatif
paket datang kondisi belah bekas buka pakai kondisi acak an tidak bungkus gelembung rapi pesan proteksi produk kecewa sekali bisa nya paket langgan layan not si not profesional,negatif
paket hai kirim lambat sekali asli tanggal sangkut,negatif
paket hari saja tidak sampai mending tidak usah buka buka sicepat halu sudah cepat halu,negatif
paket hari tahan gudang anteraja tidak bisa ambil butuh banget,negatif
paket hari tidak sampai kurir jalan jongkok,negatif
paket hilang sampai tidak jelas ping payah banget layan sengaja waktu ujung paket hilang hilang,negatif
paket hilang temu kondisi rusak bela curi paket konsumen korban sistem kirim tidak solusi proses lambat rugi konsumen,negatif
paket hilang tertawa lawak banget anteraja tertawa paket harga anjing bangsat memang anteraja ekspedisi buruk bayar tempat bayar tidak modal banget tidak mau bayar anjing memang pakai hilang paket,negatif
paket hilang tidak usah sudah,negatif
paket ibu benang sudah begitu pesan lain pakai sicepat rapi,negatif
paket isi tanam belum jalan status paket lain kota sudah sampai,negatif
paket jakarta lebih baik kota sendiri paket penting butuh jne tidak peduli paket tidak kirim sudah kota tuju sudah hari paket sudah kota tuju,negatif
paket jakarta timur pakai hari tidak sampai sampai,negatif
paket kabar bantu cek tidak sih hari jumat tidak jalan,negatif
paket kakak rusak astaga tidak lagi sudah pakai jne,negatif
paket kamis tidak ubah status parah sih,negatif
paket kesasar,negatif
paket kirim hilang sudah sekian lama tunggu bagus,negatif
paket kirim jne ya sudah begitu sicepat tidak tanggung jawab lagi suruh koordinasi jne situ kirim suruh wira mana paket tidak sampai lagi,negatif
paket kirim kota yogyakarta lama banget ya tanggal siang tidak maju maju,negatif
paket kirim lewat jne akhir hilang lebih minggu tidak antar alam jne jelek sekali email tidak hubung whatsapp tidak balas telepon tidak angkat terlalu mau,negatif
paket kirim tanggal sampai hari tidak sampai proses investigasi klaim ongkos kirim harga barang kirim tidak mohon balas twit pesan langsung jam tidak respons kirim somasi,negatif
paket ku belum sampai sudah sampai baru boikot jne ya,negatif
paket ku henti situ tanggal sampai tidak malu administrator,negatif
paket lama ya si pakai ekspedisi sicepat biar cepat cepat ekspedisi belah tolong resi paket kirim bal,negatif
paket langgan hilang ganti kali lipat harga emosi banget sudah minggu lempar ya anjing,negatif
paket lanjut tanggal tidak gerak sampai lanjut kacau,negatif
paket lebih senang surabaya ya bolak balik surabaya melulu sering banget pakai anteraja putar putar melulu,negatif
paket lewat pas sampai paket rusak buka sampai robek sampai kardus pakai barang sampai lapis sampai barang,negatif
paket macet lagi paket anteraja tidak sampai beda paket sicepat hari langsung datang,negatif
paket macet si sudah dekat rumah sudah kontak layan langgan panggil whatsapp maksimal sampai hari posisi sabtu pagi sampai mau ambil saja bisa tidak ya,negatif
paket macet sudah minggu,negatif
paket macet surabaya sudah hari sicepat,negatif
paket mana sih sampai belum sampai jne nya situ baca keluarga tidak paket sampai,negatif
paket nasib administrator ya allah,negatif
paket nomor resi jakarta bandung tanggal juni belum datang kemarin telepon panggil janji barang datang tanggal juni hari sudah coba telepon langgan layan jne pagi malam tidak bisa sambung email tidak bisa,negatif
paket nomor resi macet tanggal ya sudah lewat estimasi sampai belum sampai sampai,negatif
paket nomor resi sudah minggu paket belum terima status kirim tidak ganti ons ya tumben lama sampai barang jakarta tidak sampai minggu nama terima nama jne reguler,negatif
paket nya lama banget sih nama saja sicepat nyata nya lambat ganti nama saja,negatif
paket nya mana tidak respons,negatif
paket pagi status jalan beli sampai belum sampai ya,negatif
paket proses taruh begitu saja sih,negatif
paket register nomor resi alamat tuju malang kirim tanggal mei sampai belum terima lama sekali,negatif
paket register resi jakarta tuju kirim tanggal sep sampai sudah hari tidak gerak status,negatif
paket resi belum antar ya sudah mau minggu,negatif
paket resi jp hai kalah layan lambat kurang puas,negatif
paket resi tidak maju maju ya tanggal,negatif
paket rusak buka kemas paket taruh depan rumah konfirmasi mohon bantu nya,negatif
paket rusak jual tidak bungkus baik pas panggil edukasi beli salah beli tidak pakai asuransi jne tidak tanggung jawab banyak alas kurir jne tidak salah,negatif
paket senin tidak sampai jakarta administrator lama sekali terang jakarta cerita,negatif
paket sicepat tidak cepat,negatif
paket sicepat tidak jalan sekali,negatif
paket sicepat tidak sampai rumah ya sudah sampai tempat sortir hari mana paket lagi,negatif
paket status sudah terima belum terima sudah tanggal maret mana paket hai,negatif
paket sudah hari hubung jakarta timur lama banget sampai,negatif
paket sudah hari tidak sampai suruh tunggu lagi maksimal hari ya barang sudah bal total bisa minggu jne mantap besok tidak rekomendasi pakai jne sudah kapok,negatif
paket sudah kirim tanggal agustus belum sampai akhir terima jakarta selatan tanggal september tidak lagi ya lanjut,negatif
paket sudah lebih minggu belum sampai paket lebih sampai lebih dulu jne mana kira paket mohon tanggap,negatif
paket sudah minggu kirim tidak sampai sampai sudah telepon layan langgan tidak angkat whatsapp balas robot tidak jelas antar saja tidak mau pakai antar saja lagi,negatif
paket sudah minggu tidak datang pesan langsung tidak balas memang jne buat emosi,negatif
paket sudah minggu tidak sampai,negatif
paket sudah minggu tidak sampai pakai kurir lain sudah sampai hari pakai anteraja macet cimahi paket minggu tidak sekali minggu macet tempat,negatif
paket sudah sampai balik madiun lagi cerita buruk saja jne,negatif
paket sudah sampai mana hai jangan bilang cek pesan ya bosan,negatif
paket sudah surabaya hari sabtu tidak antar tempat paket jakarta hari langsung kirim alamat tidak kirim,negatif
paket sudah tangerang mana hari tidak baru status paket hilang tolong informasi nya paket sudah sampai mana biar ambil sendiri,negatif
paket surat muat udara tolong jual peduli saran ya kurir bebas ongkos kirim konsumen bisa pilih mau pakai kurir pakai anteraja ya akhir masalah melulu,negatif
paket tanggal april belum sampai tolong kurir baik lagi,negatif
paket tanggal april sampai mei belum sampai henti tanggal mei sudah sampai kota,negatif
paket tanggal januari sampai tidak gerak ya batam saja administrator jne saja loh paket pakai jnt pos lancar saja,negatif
paket tanggal juni belum sampai macet mohon segera kirim nomor resi,negatif
paket tanggal kirim kurir tunggu sampai belum sampai,negatif
paket tanggal situ saja ya sih kirim barang wilayah jakarta sampai minggu lebih ya sicepat doang,negatif
paket tanggal status tidak ubah jakarta utara melulu administrator tidak respons,negatif
paket tanggal sudah si bogor tidak kirim kirim astaga rumah tunggu mau pakai pakai estimasi lain pagi sampai siang sudah jalan antar rumah sesal sekali pilih kira pendek,negatif
paket tidak gerak status situ situ saja tolong banget mah hai astaga,negatif
paket tidak jarak ambil sendiri layan hubung layan langgan nomor respons pola ekspedisi model ya,negatif
paket tidak kirim,negatif
paket tidak kirim ya sudah hari mentok jne depok tidak gerak nomor,negatif
paket tidak sampai hilang tel bumi dasar jne,negatif
paket tidak sampai lacak tinggal kota kirim batam sudah kota tuju surabaya parah,negatif
paket tidak sampai sesal jual lewat dapat si peduli,negatif
paket tidak sampai sih,negatif
paket tidak sampai sudah kirim tanggal sampai payah,negatif
paket tidak sampai sudah lebih estimasi waktu melulu barang surabaya loh bisa lebih sabun muka sudah hari sabun muka,negatif
paket tidak sampai ya bang,negatif
paket timbun ganti nama saja,negatif
paket tuju makassar sesat,negatif
paket tulis hubung barat gudang tidak,negatif
panggil tidak aktif hari nomor tidak mau cak paket kirim tidak bisa,negatif
pantau kurir tidak saja sicepat lagi sih paket jnt sudah sampai,negatif
parah banget antar saja tanggal belum sampai sampai pakai lanjut parah si tidak mau pakai lagi,negatif
parah banget kirim keluh pesan langsung twitter whatsapp tidak respons,negatif
parah banget memang sicepat,negatif
parah benar banget sudah tidak pakai jne tertawa,negatif
parah hari minggu tulis tidak baru kirim,negatif
parah ih kurir sudah tahu alamat tidak jelas hubung kirim tidak tahu gagal ambil sudah hubung layan langgan biar catat eh tidak kecewa deh not depan pakai,negatif
parah jakarta bekas hari belum sampai bekas bekas lagi hari tidak sampai sampai,negatif
parah jne pusat saja tidak tahu kantor cabang libur tidak hari tidak khawatir barang,negatif
parah mana coba sudah tidak tahu lagi jne memang tidak bisa sanggup kirim lebih baik batas langgan,negatif
parah nya jne akhir kali pakai buruk selamat tinggal sih,negatif
parah paket belum sampai sudah minggu pakai sicepat anjing,negatif
parah sekali kakak,negatif
parah sekali lambat sicepat halu paket mei sampai mei belum sampai rumah,negatif
parah sih anteraja sampai hari paket macet cimahi tanggal,negatif
parah sudah paket sangkut tanggal tanya jual dasar lapor sicepat paket hilang sudah,negatif
parah suruh pesan langsung tidak respons,negatif
parah tukang anteraja,negatif
parah wilayah brebes jawa kurir lambat parah sistem jne sudah lebih baik pakai pos saja cepat,negatif
pas belanja pakai sicepat besok sudah sampai gilir jual pakai sicepat lama banget sampai,negatif
pas buka paket kirim elektronik kemas basah kuyup kotor susah payah akhir temu nama kirim sudah luntur kacau jnt pakai kurir begitu lebih baik jne mana mahal main lama tahu etika,negatif
payah ah jne status paket tidak baru kurir nya tidak kreatif buat whatsapp terima tidak,negatif
payah memang sicepat bawa jakarta barat barat selatan putar dulu timur kawan,negatif
peduli anteraja memang sering salah alamat sudah paket sesat tetangga,negatif
peduli barang belum sampai status baru transaksi tokopedia sudah saja paket teman tidak pakai water sicepat sendiri lambat respons,negatif
peduli heran tidak sesuai nama lagi kirim mohon ulang alam jelek layan,negatif
peduli kak pakai paket hari saja tidak sampai barang saran moga peduli henti kerja,negatif
peduli segera lebih hati laku barang ekspedisi mitra utama sicepat layan,negatif
pegawai makan uang haram ya colong paket tertawa,negatif
persis alam lacak nomor resi tidak gerak tidak konfirmasi komplain baru deh paket nyata hilang,negatif
pertama akhir kirim paket mandiri pakai kirim lama komplain pertama komplain instagram instagram hapus,negatif
pertama kali kecewa sicepat tumben banget kirim sampai minggu bandung hari sudah lama eh minggu makan basi,negatif
pertama kali pakai jasa sudah pesan langsung sudah whatsapp balas bot pusing mau komplain aplikasi tidak sudi mau masuk ktp ya sudah kecewa banget saja terima kasih ya bantu pertama akhir sekian selamat malam,negatif
pertama kali terima album pakai jne ujung anjing kesal sekali sampul doang,negatif
pertama kali urus jasa ekspedisi ninja express tidak langsung urus terima paket sampai paket belum terima kirim kirim hari kamis kemarin pakai layan kecewa nya tidak bagus,negatif
pesan barang ekspedisi jne kemarin bawa kurir jam wib pssi rumah tidak eh jam wib status kirim hari barang bawa kurir jam wib sampai sudah jam tidak sampai gudang jne tidak begitu jauh posisi,negatif
pesan barang kirim gosend ganti grab express cepat pesan tanggal sampai barang belum sampai sopir gosend grab batal jemput tidak pakai gosend grab pesan peduli,negatif
pesan barang kirim pakai jne tanggal agustus sampai agustus belum sampai ons lain tidak laku libur nomor resi,negatif
pesan barang shopee pakai gosend tidak bisa kasih nilai ya abang nya nya sudah abang nya benar sebal parah tolong,negatif
pesan jakarta saja belum kirim pakai jne pasti lama,negatif
pesan jakarta timur camat hari sampai macet,negatif
pesan langsung diam siang suruh tunggu mau pindah cabang lain sudah lagi saja status,negatif
pesan langsung tidak balas balas,negatif
pesan langsung tidak respons respons najis sekali sudah,negatif
pesan lanjut hari rabu sudah sampai jumat tidak sampai bangkai mana dokumen pesan lanjut biar sampai cepat gawat tidak sampai bangkrut saja tidak sih anteraja kesal banget,negatif
pesan macet jakarta sudah hari serius jne jangan kecewa langgan,negatif
pesan nya belum ubah terang nya ya kemarin kemas saja,negatif
pesan tanggal butuh buat pesan besok sampai tidak sampai sampai,negatif
pesan tokopedia sudah kirim jne tanggal juni sudah minggu paket belum sampai sudah pesan langsung tidak balas telepon tidak angkat lampir detail status kirim mohon proses,negatif
pikir area kota tinggal cek lini endap paket banyak kota lihat saja keluh kesah langgan sicepat tukar peduli,negatif
pokok kesal level anteraja jnt sicepat paket sudah sampai kemarin,negatif
pokok tidak lagi deh pakai ekspedisi rugi waktu rugi pulsa lapor tidak bilang proses maaf doang tidak solusi sekali gilir mau ambil sendiri tidak bisa,negatif
posisi belum sampai administrator jam,negatif
promo bebas ongkos kirim kurir memang lambat sekali ya,negatif
pt global jet express jnt express pt sicepat indonesia ekspedisi nakal curi barang konsumen petisi,negatif
